id,Description,Seller Message,Created (UTC),Amount,Amount Refunded,Currency,Status,Customer ID,Captured,Card ID,Card Brand,Card Funding,Card Exp Month,Card Exp Year,Card Address Country,Card Issue Country,Card CVC Status,Card AVS Zip Status,Card AVS Line1 Status,Invoice ID,Invoice Number,Payment Source Type,Destination,Transfer,Interchange Costs,Merchant Service Charge,Transfer Group,PaymentIntent ID,invoiceNumber (metadata),mySugr-Backend-Region (metadata)
ch_1GX5GvGF2YxxrSPIZCyPy3Jy,Charge for payment 5e6a5795-8954-4b25-9444-ecda31a53a43,Payment complete.,2020-04-12 12:50,"49,00","0,00",usd,Paid,cus_GilHU3D7qqvEgw,true,src_1GBJjvGF2YxxrSPIC80ttfmK,Visa,debit,9,2024,us,US,,pass,pass,,,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,51","1,01",,,,US
ch_1GX2qAGF2YxxrSPITRYKAGM5,Charge for payment 1e959604-7ae4-43bb-9bbc-a8733de82900,The bank returned the decline code `do_not_honor`.,2020-04-12 10:15,"49,00","0,00",usd,Failed,cus_GgRN228M6l4Hhu,false,src_1G94QdGF2YxxrSPIfHC7pVWw,Visa,debit,11,2024,us,US,,fail,fail,,,card,,,"0,00","0,00",,,,US
ch_1GX0y9GF2YxxrSPIFHVNmAF8,Charge for payment 8444c109-5e47-482e-acbe-730ca1823b44,The bank returned the decline code `do_not_honor`.,2020-04-12 08:15,"49,00","0,00",usd,Failed,cus_Gk1pCDKrODks6U,false,src_1GCXkWGF2YxxrSPI9dOPuNYL,Visa,debit,1,2021,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GX0y6GF2YxxrSPICRiwUnvt,Charge for payment 2d3d5939-a554-4d87-9f86-26963df3c714,The bank returned the decline code `incorrect_number`.,2020-04-12 08:15,"49,00","0,00",usd,Failed,cus_GbmsfbNXfJV4EX,false,src_1G4ZHhGF2YxxrSPISh30A00m,Visa,debit,4,2021,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GX0y3GF2YxxrSPIOkWc8jIE,Charge for payment 0cc3b9f4-173c-49c3-a7b0-d15e8d8c2100,The bank returned the decline code `do_not_honor`.,2020-04-12 08:15,"49,00","0,00",usd,Failed,cus_GfEHNMrJvBxe0s,false,src_1G7tm8GF2YxxrSPIQJJuctVb,Visa,credit,7,2020,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GWyhqGF2YxxrSPI01o27hqh,Charge for payment 63466782-417b-4f76-97e8-fb59e4e97945,The bank returned the decline code `insufficient_funds`.,2020-04-12 05:50,"49,00","0,00",usd,Failed,cus_GtVnlpTaxHY3Hf,false,src_1GLilLGF2YxxrSPILeCQfFvG,Visa,debit,12,2022,us,US,,pass,fail,,,card,,,"0,00","0,00",,,,US
ch_1GWxDrGF2YxxrSPIEKZ1CJsx,Charge for payment 5e28e662-a197-40d1-891a-808668d123c2,The bank returned the decline code `do_not_honor`.,2020-04-12 04:15,"49,00","0,00",usd,Failed,cus_GgRN228M6l4Hhu,false,src_1G94QdGF2YxxrSPIfHC7pVWw,Visa,debit,11,2024,us,US,,fail,fail,,,card,,,"0,00","0,00",,,,US
ch_1GWxDpGF2YxxrSPIUBh4MBlq,Charge for payment 595890aa-0b0e-42be-91de-5412e17ed831,The bank returned the decline code `insufficient_funds`.,2020-04-12 04:15,"49,00","0,00",usd,Failed,cus_GmDTCm1E9j7hJq,false,src_1GEf2WGF2YxxrSPIs9cY7UyG,Visa,debit,5,2024,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GWwusGF2YxxrSPIdNzylD9b,Charge for payment 08d2c6c4-2f83-45b3-8371-760d9291118a,Payment complete.,2020-04-12 03:55,"49,00","0,00",usd,Paid,cus_GtUkV1q2T5lANu,true,src_1GLhl1GF2YxxrSPIsVcFDf18,Visa,credit,9,2022,us,US,,pass,pass,,,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,67","0,85",,,,US
ch_1GWwoTGF2YxxrSPIUUjqXmvf,Invoice B00E38C8-0010,The bank returned the decline code `do_not_honor`.,2020-04-12 03:48,"49,00","0,00",usd,Failed,cus_FQ4v4SC8fiad2b,false,src_1EvEoNGF2YxxrSPIgSM2Cu4E,MasterCard,credit,12,2022,us,US,,pass,pass,in_1GWvsLGF2YxxrSPIRnr2hRNC,B00E38C8-0010,card,,,"0,00","0,00",,pi_1GWwoTGF2YxxrSPIlMp3VJmz,,
ch_1GWv16GF2YxxrSPI4xBwvkyO,Charge for payment b174d97f-38a1-413d-a848-6eb4cb6f3544,Payment complete.,2020-04-12 01:53,"49,00","0,00",usd,Paid,cus_GtSKgkRyzDwlLN,true,src_1GLfOdGF2YxxrSPISmq0fB69,Visa,debit,8,2023,us,US,,pass,pass,,,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,51","1,01",,,,US
ch_1GWtTbGF2YxxrSPIzZFtsN1A,Charge for payment 0ea43408-ee48-48f2-bff5-0718f7ff7198,The bank returned the decline code `do_not_honor`.,2020-04-12 00:15,"49,00","0,00",usd,Failed,cus_Gaz70FBIL8S6x8,false,src_1G3n8bGF2YxxrSPIa17jDmIo,Visa,prepaid,11,2023,us,US,,unavailable,unavailable,,,card,,,"0,00","0,00",,,,US
ch_1GWtTXGF2YxxrSPInPR2HbAB,Charge for payment 4c18457c-f0e0-4403-a3b9-cc542257a3e3,The bank returned the decline code `do_not_honor`.,2020-04-12 00:15,"49,00","0,00",usd,Failed,cus_GoQ5nh9gA3g6Xc,false,src_1GGnFTGF2YxxrSPIBqMU4nAy,Visa,debit,6,2022,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GWtOcGF2YxxrSPIdQ2bgsUt,Invoice 653C9A89-0004,Payment complete.,2020-04-12 00:09,"49,00","0,00",usd,Paid,cus_GWwzOBySMsDtj1,true,src_1Fzt5FGF2YxxrSPIq3NDNPuy,Visa,debit,3,2023,us,US,,pass,pass,in_1GWsSWGF2YxxrSPITlyA5Xv7,653C9A89-0004,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,51","1,01",,pi_1GWtOcGF2YxxrSPIOuuR4Zxu,US 2020-3334,
ch_1GWt2rGF2YxxrSPIiZhab7NS,Invoice 4C49BDE0-0010,Payment complete.,2020-04-11 23:47,"49,00","0,00",usd,Paid,cus_FQ14u5P8AekgrR,true,src_1EvB23GF2YxxrSPIYpWtffa9,MasterCard,credit,2,2023,us,US,,pass,pass,in_1GWs6jGF2YxxrSPILGecBpPk,4C49BDE0-0010,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,66","0,86",,pi_1GWt2rGF2YxxrSPIafCL58Bw,US 2020-3332,
ch_1GWrFCGF2YxxrSPIKRXyAlbl,Charge for payment 6810fc97-a5ee-43c5-9257-bbd53dc168bf,The bank returned the decline code `insufficient_funds`.,2020-04-11 21:52,"49,00","0,00",usd,Failed,cus_GiWoqjIwCOLZ2U,false,src_1GB5kyGF2YxxrSPICfrdA7dQ,MasterCard,prepaid,2,2022,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GWqvyGF2YxxrSPIcvX0fdGT,Invoice 6A35BCBD-0004,Payment complete.,2020-04-11 21:32,"49,00","0,00",usd,Paid,cus_GWuRXaHCZ0pbuU,true,src_1Fzqc2GF2YxxrSPIwTLV1a1x,MasterCard,credit,1,2021,us,US,,pass,pass,in_1GWpznGF2YxxrSPIGzJsZ8sk,6A35BCBD-0004,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,66","0,86",,pi_1GWqvxGF2YxxrSPIXc7oR9bJ,US 2020-3328,
ch_1GWqSEGF2YxxrSPIAnAHCk51,Invoice C463995C-0006,Payment complete.,2020-04-11 21:01,"49,00","0,00",usd,Paid,cus_GA360vRkIT2bNb,true,src_1Fdj4XGF2YxxrSPIDdcC08Lu,MasterCard,credit,3,2024,us,US,,pass,pass,in_1GWpW8GF2YxxrSPI6gH9L94x,C463995C-0006,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,66","0,86",,pi_1GWqSEGF2YxxrSPI5ktea3UO,US 2020-3327,
ch_1GWqNQGF2YxxrSPIBXOh1PAh,Invoice CED727A7-0004,The bank returned the decline code `incorrect_number`.,2020-04-11 20:56,"49,00","0,00",usd,Failed,cus_GWts72UXlWQ7RJ,false,src_1Fzq2iGF2YxxrSPIQ8sVfcIu,Visa,debit,11,2022,us,US,,pass,pass,in_1GWpRKGF2YxxrSPIAUsTswvX,CED727A7-0004,card,,,"0,00","0,00",,pi_1GWqNQGF2YxxrSPIpm5Ok6MQ,,
ch_1GWpjFGF2YxxrSPIaea66ucu,Charge for payment 4806f13f-1d8f-4684-9e71-156d884be613,The bank returned the decline code `insufficient_funds`.,2020-04-11 20:15,"49,00","0,00",usd,Failed,cus_GhMQn2MMmzAgyC,false,src_1G9xgqGF2YxxrSPIQWVn47ji,MasterCard,prepaid,12,2021,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GWp28GF2YxxrSPISOjJ2Z7D,Invoice 61906639-0007,Payment complete.,2020-04-11 19:30,"49,00","0,00",usd,Paid,cus_FyPh8OgGVifcgK,true,src_1FSSmvGF2YxxrSPIQVZHNIQN,Visa,credit,8,2022,us,US,,fail,fail,in_1GWo60GF2YxxrSPIl4jfKGsv,61906639-0007,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,67","0,85",,pi_1GWp28GF2YxxrSPI2h8HaxaQ,US 2020-3325,
ch_1GWoRzGF2YxxrSPIYyF06Vwv,Charge for payment 55aaa0c0-e092-4538-b2c6-27a803b67199,Payment complete.,2020-04-11 18:53,"49,00","0,00",usd,Paid,cus_GtLAg9ONYJ97Hr,true,src_1GLYTaGF2YxxrSPI1UiH2373,MasterCard,debit,10,2022,us,US,,pass,fail,,,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,51","1,01",,,,US
ch_1GWoQzGF2YxxrSPIV17cJPBc,Charge for payment ad2a0746-1eaa-48d8-8a20-3f80cbdfac32,Payment complete.,2020-04-11 18:52,"49,00","0,00",usd,Paid,cus_EBGu5CKghjtral,true,src_1DiuLKGF2YxxrSPI3tI56SGg,MasterCard,debit,8,2020,,US,,pass,,,,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,51","1,01",,,,US
ch_1GWnVTGF2YxxrSPIA05arnBM,Charge for payment b3c0a9a1-58f6-4f01-897a-513f1f2d2dcc,Payment complete.,2020-04-11 17:52,"49,00","0,00",usd,Paid,cus_GtKed5VgA7LvnC,true,src_1GLXz3GF2YxxrSPIWy2hFwfM,Visa,debit,8,2023,us,US,,pass,pass,,,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,51","1,01",,,,US
ch_1GWn9dGF2YxxrSPI6DAejsBX,Invoice 5B30BB51-0010,Payment complete.,2020-04-11 17:30,"49,00","0,00",usd,Paid,cus_FPuzg6l6TFYwoY,true,src_1Ev58uGF2YxxrSPITKv2yqyl,Visa,credit,12,2023,us,US,,fail,fail,in_1GWmDMGF2YxxrSPIrnpyEYBX,5B30BB51-0010,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,89","0,63",,pi_1GWn9dGF2YxxrSPIArYXNYqs,US 2020-3320,
ch_1GWn8FGF2YxxrSPIkysgEngT,Charge for payment 98210bc3-6437-498b-b44c-0e841f3d1808,Payment complete.,2020-04-11 17:28,"49,00","0,00",usd,Paid,cus_H4x2A6SveRjrLq,true,src_1GWn7KGF2YxxrSPI9wifvbw4,Visa,credit,6,2023,us,US,pass,pass,pass,,,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,67","0,85",,,,US
ch_1GWmXhGF2YxxrSPIWnafNTnK,Charge for payment 558af478-430f-42a1-b193-0d37da155517,Payment complete.,2020-04-11 16:50,"49,00","0,00",usd,Paid,cus_GtJlGdRYeOhTfB,true,src_1GLX8HGF2YxxrSPIfeT1QNh6,American Express,credit,6,2023,us,US,,fail,pass,,,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,,,,,,US
ch_1GWm8tGF2YxxrSPIygMvTsBi,Charge for payment 0776c2ad-c477-4704-98ee-fe43edee4a48,Payment complete.,2020-04-11 16:25,"49,00","0,00",usd,Paid,cus_H4w0bel2tqoZhC,true,src_1GWm57GF2YxxrSPIwqxsZl3P,Visa,debit,12,2022,us,US,pass,pass,pass,,,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,51","1,01",,,,US
ch_1GWkgIGF2YxxrSPIVTd7Ztms,Charge for payment 1db065db-654e-47c6-80c2-3e248b11f481,Payment complete.,2020-04-11 14:51,"49,00","0,00",usd,Paid,cus_GtI3bepJvttxjJ,true,src_1GLVSqGF2YxxrSPIy5kBPPxi,Visa,credit,8,2025,us,US,,pass,pass,,,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,67","0,85",,,,US
ch_1GWkOPGF2YxxrSPIx6fiWs3C,Invoice E9AC767-0021,Payment complete.,2020-04-11 14:33,"49,00","0,00",usd,Paid,cus_CzOnn0FIPTC6Ze,true,card_1GBPWKGF2YxxrSPIfRP8bdDp,Visa,credit,9,2020,,US,,,,in_1GWjSGGF2YxxrSPItFm3tJ77,E9AC767-0021,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,89","0,63",,pi_1GWkOOGF2YxxrSPIPHN2ukyM,US 2020-3312,
ch_1GWkLsGF2YxxrSPI55ulSgJW,Charge for payment d559e9ee-e83a-420e-9afc-619342b9b7f1,Payment complete.,2020-04-11 14:30,"49,00","0,00",usd,Paid,cus_H4u9RFsp7SS5rm,true,src_1GWkKtGF2YxxrSPIm4jYWbRm,Visa,prepaid,3,2024,us,US,pass,pass,pass,,,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,51","1,01",,,,US
ch_1GWjzQGF2YxxrSPIfrWxV3Pb,Charge for payment 06466291-4a94-4c8a-851e-6e32b688da5c,Payment complete.,2020-04-11 14:07,"49,00","0,00",usd,Paid,cus_H4tm8Fo2qvwKGD,true,src_1GWjyJGF2YxxrSPIsOMx70Fs,Visa,debit,5,2022,us,US,pass,fail,fail,,,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,89","0,63",,,,US
ch_1GWjEsGF2YxxrSPI296Ghb6q,Charge for payment 53ef8112-a36f-4477-9f63-bcce7e3e07aa,Payment complete.,2020-04-11 13:19,"49,00","0,00",usd,Paid,cus_H4t0Q0kqlxGdTC,true,src_1GWjDGGF2YxxrSPIRVVHaJOy,Visa,credit,7,2024,us,US,pass,pass,pass,,,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,67","0,85",,,,US
ch_1GWilXGF2YxxrSPIpHiSdCTC,Invoice 25DC5860-0013,Payment complete.,2020-04-11 12:48,"49,00","0,00",usd,Paid,cus_ErkuCSKVqvpUW2,true,src_1EO1NXGF2YxxrSPIYm6gg4J8,American Express,credit,7,2022,us,US,,fail,fail,in_1GWhpPGF2YxxrSPIfMHFUp6y,25DC5860-0013,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,,,,pi_1GWilWGF2YxxrSPIEBMJAnGH,US 2020-3308,
ch_1GWiQOGF2YxxrSPI8IEF0gck,Invoice 111C993C-0007,Payment complete.,2020-04-11 12:27,"49,00","0,00",usd,Paid,cus_FyIs1VABwMvSio,true,src_1FSMFnGF2YxxrSPI8fC7YGM5,Visa,debit,11,2022,us,US,,pass,pass,in_1GWhUDGF2YxxrSPIddBtxK7W,111C993C-0007,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,51","1,01",,pi_1GWiQNGF2YxxrSPIpvh4UFPt,US 2020-3307,
ch_1GWhx1GF2YxxrSPI4WGkESBg,Charge for payment 6310691f-d7ba-4e25-9246-51354d9e8609,The bank returned the decline code `do_not_honor`.,2020-04-11 11:56,"49,00","0,00",usd,Failed,cus_H4rf2gG3393j6J,false,src_1GWhw7GF2YxxrSPIY6EEwt1h,Visa,debit,2,2024,us,US,pass,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GWhuXGF2YxxrSPIDAJS9L3Q,Charge for payment d5c3a812-135e-47ef-868e-9a25169819a1,Payment complete.,2020-04-11 11:54,"49,00","0,00",usd,Paid,cus_GiNF2RcGm3W9mb,true,src_1GAwUoGF2YxxrSPIMsj8WUdr,Visa,credit,11,2021,us,US,,pass,pass,,,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,67","0,85",,,,US
ch_1GWgMcGF2YxxrSPIMXZgO9zQ,Charge for payment 721f3991-06da-4101-822b-6b9296db1951,The bank returned the decline code `pickup_card`.,2020-04-11 10:15,"49,00","0,00",usd,Failed,cus_GqvwrNTZLRhbXE,false,src_1GJE3oGF2YxxrSPIVndgRVmz,MasterCard,credit,4,2023,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GWeuGGF2YxxrSPII0e5wvqK,Invoice 7C3D1064-0007,Payment complete.,2020-04-11 08:41,"49,00","0,00",usd,Paid,cus_FyFF1xRRhGBzxS,true,card_1GBSnGGF2YxxrSPIs7sZnpVn,MasterCard,credit,10,2024,USA,US,,pass,pass,in_1GWdy4GF2YxxrSPIAy9immmQ,7C3D1064-0007,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,66","0,86",,pi_1GWeuFGF2YxxrSPIao7ZSxUU,US 2020-3303,
ch_1GWd91GF2YxxrSPIRgMcKbRL,Invoice 9A8C2A9-0039,Payment complete.,2020-04-11 06:48,"49,00","0,00",usd,Paid,cus_CPuY2a1Tf3TU9c,true,src_1ENvluGF2YxxrSPIEcht3eJ5,Visa,credit,11,2023,us,US,,pass,pass,in_1GWcCuGF2YxxrSPITvqfcdka,9A8C2A9-0039,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,67","0,85",,pi_1GWd91GF2YxxrSPIagiVbFFz,US 2020-3302,
ch_1GWaW6GF2YxxrSPITyLF66Ab,Invoice 7B87088B-0006,Payment complete.,2020-04-11 04:00,"49,00","0,00",usd,Paid,cus_G9iCQRbOpU6Z2L,true,src_1FdT8DGF2YxxrSPImSBDcjE8,MasterCard,debit,3,2022,us,US,,pass,pass,in_1GWZZuGF2YxxrSPIuFVYWq6s,7B87088B-0006,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,51","1,01",,pi_1GWaW5GF2YxxrSPIdYvMu6MV,US 2020-3301,
ch_1GWa1EGF2YxxrSPINMF3hjuO,Invoice 168C0C33-0006,Payment complete.,2020-04-11 03:28,"49,00","0,00",usd,Paid,cus_G9mC3H9isR5WTl,true,src_1FdSdEGF2YxxrSPI7Vf7aQPR,American Express,credit,3,2020,us,US,,pass,pass,in_1GWZ51GF2YxxrSPIE8ydoq06,168C0C33-0006,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,,,,pi_1GWa1DGF2YxxrSPITMj7bmE0,US 2020-3300,
ch_1GWZiEGF2YxxrSPI662aKfM7,Invoice 398B5882-0005,Payment complete.,2020-04-11 03:08,"49,00","0,00",usd,Paid,cus_GL0ejy0Axi5LU8,true,src_1FoKbwGF2YxxrSPIgT9JM9fE,Visa,debit,11,2021,us,US,,fail,fail,in_1GWYm1GF2YxxrSPINOuyygqh,398B5882-0005,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,51","1,01",,pi_1GWZiDGF2YxxrSPIBV70t7zu,US 2020-3299,
ch_1GWZb2GF2YxxrSPI1cp79Q73,Invoice D7EF798A-0010,Payment complete.,2020-04-11 03:01,"49,00","0,00",usd,Paid,cus_FPgy6PYxlaJsTY,true,src_1ErpGEGF2YxxrSPI01NCHPsr,Visa,debit,8,2021,us,US,,fail,fail,in_1GWYejGF2YxxrSPI8dWibcyH,D7EF798A-0010,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,51","1,01",,pi_1GWZb1GF2YxxrSPIFMQ3P6cR,US 2020-3297,
ch_1GWZQ3GF2YxxrSPIkAKPNvfd,Invoice 561DDAB-0036,Payment complete.,2020-04-11 02:50,"49,00","0,00",usd,Paid,cus_BmmjZqHwtn8Ly1,true,src_1FSDEZGF2YxxrSPIneEvCaEw,MasterCard,debit,6,2021,us,US,,pass,pass,in_1GWYSMGF2YxxrSPIjqQ7GnYZ,561DDAB-0036,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,51","1,01",,pi_1GWZQ2GF2YxxrSPIpN3nlGj8,US 2020-3296,
ch_1GWYppGF2YxxrSPI79fTPQgI,Invoice 7A0951B-0033,The bank returned the decline code `insufficient_funds`.,2020-04-11 02:12,"49,00","0,00",usd,Failed,cus_CmTNtV0Q2xsrhL,false,src_1FlPwEGF2YxxrSPIr5aovsXG,Visa,credit,4,2022,us,US,,pass,pass,in_1GTe5FGF2YxxrSPI7rgSRgvM,7A0951B-0033,card,,,"0,00","0,00",,pi_1GTf1NGF2YxxrSPIstN4qndD,,
ch_1GWYBaGF2YxxrSPIUPGwTB2b,Invoice 26FFD6BD-0008,Payment complete.,2020-04-11 01:31,"49,00","0,00",usd,Paid,cus_FllqZe3m4D1eqt,true,src_1FGEIiGF2YxxrSPIFE5Z2kXd,MasterCard,debit,6,2022,us,US,,pass,pass,in_1GVRolGF2YxxrSPIeWRzCihs,26FFD6BD-0008,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,51","1,01",,pi_1GVSkrGF2YxxrSPI9GHnnQdT,US 2020-3293,
ch_1GWXx6GF2YxxrSPIN32qh9q3,Invoice E89ADF0E-0011,Payment complete.,2020-04-11 01:16,"49,00","0,00",usd,Paid,cus_FEQVlekxfXOnbF,true,src_1EjxY8GF2YxxrSPIigpb6zBp,Visa,credit,12,2021,us,US,,pass,pass,in_1GWX0tGF2YxxrSPIMm0UnqMX,E89ADF0E-0011,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,67","0,85",,pi_1GWXx5GF2YxxrSPIOjNPFFO7,US 2020-3292,
ch_1GWVknGF2YxxrSPI1VyWDWMm,Invoice 42C9AC20-0011,Payment complete.,2020-04-10 22:55,"49,00","0,00",usd,Paid,cus_FEOEVW02MIsDLl,true,src_1EjvRMGF2YxxrSPI6EJ7z0Ef,MasterCard,debit,4,2022,us,US,,fail,pass,in_1GWUodGF2YxxrSPIquoGTKYR,42C9AC20-0011,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,51","1,01",,pi_1GWVkmGF2YxxrSPI8mQr1ZZ5,US 2020-3288,
ch_1GWTnfGF2YxxrSPInqocyaem,Charge for payment 529f3197-a510-4388-9b7c-c61459a143d5,Payment complete.,2020-04-10 20:50,"49,00","0,00",usd,Paid,cus_Gi8ydI5kVHX4wX,true,src_1GAigCGF2YxxrSPIDthgzAlG,Visa,debit,8,2023,us,US,,pass,pass,,,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,51","1,01",,,,US
ch_1GWTcgGF2YxxrSPIALH6f8TI,Invoice 2A11CADB-0006,Payment complete.,2020-04-10 20:38,"49,00","0,00",usd,Paid,cus_G9fa7y8vPtf11I,true,src_1FdMEhGF2YxxrSPIRoD0q1cx,Visa,credit,7,2023,us,US,,pass,pass,in_1GWSgXGF2YxxrSPIeuIRumA0,2A11CADB-0006,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,67","0,85",,pi_1GWTcfGF2YxxrSPIB2KoBkhu,US 2020-3286,
ch_1GWTFlGF2YxxrSPIysO4TjZa,Charge for payment a65b238d-8bab-4724-b37e-c301d0751d99,The bank returned the decline code `insufficient_funds`.,2020-04-10 20:15,"49,00","0,00",usd,Failed,cus_GehXa7FGV0qa9h,false,src_1G7O63GF2YxxrSPIgSN5OGFj,MasterCard,debit,11,2024,us,US,,fail,fail,,,card,,,"0,00","0,00",,,,US
ch_1GWTFhGF2YxxrSPI4xg1NP4g,Charge for payment e644352e-8f59-46e7-af55-468daabb7ef4,The bank returned the decline code `do_not_honor`.,2020-04-10 20:15,"49,00","0,00",usd,Failed,cus_GrqAxNo5MC43kU,false,src_1GK6UBGF2YxxrSPIUFImpGsR,Visa,debit,1,2023,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GWTCgGF2YxxrSPIpNBEiLOA,Invoice 88F65F3-0025,Payment complete.,2020-04-10 20:11,"49,00","0,00",usd,Paid,cus_CZw51HjxdY88Dq,true,src_1FzStGGF2YxxrSPIBaMgh14G,MasterCard,credit,8,2024,us,US,,pass,pass,in_1GWSGXGF2YxxrSPIVctNgd0D,88F65F3-0025,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,66","0,86",,pi_1GWTCgGF2YxxrSPIfKrHfyeD,US 2020-3284,
ch_1GWTAXGF2YxxrSPICKDGU94o,Invoice D0D6E5A2-0007,Payment complete.,2020-04-10 20:09,"49,00","0,00",usd,Paid,cus_Fy37116kchy9NC,true,src_1FS70VGF2YxxrSPIU8L3RRa3,Visa,credit,9,2023,us,US,,pass,pass,in_1GWSEPGF2YxxrSPIu1Eux89U,D0D6E5A2-0007,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,67","0,85",,pi_1GWTAWGF2YxxrSPI9oprFJZ0,US 2020-3283,
ch_1GWSm1GF2YxxrSPIvNnzmxAz,Invoice 011E33E-0015,Payment complete.,2020-04-10 19:44,"49,00","0,00",usd,Paid,cus_EVO3WBpGmk3V0I,true,src_1E2NGDGF2YxxrSPIVgBFAzib,Visa,credit,4,2020,,US,,pass,,in_1GWRpNGF2YxxrSPIhkV40mPx,011E33E-0015,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,67","0,85",,pi_1GWSm1GF2YxxrSPIhWEMYIz0,US 2020-3282,
ch_1GWRpAGF2YxxrSPII7VtTYAL,Invoice E332E192-0004,The bank returned the decline code `do_not_honor`.,2020-04-10 18:43,"49,00","0,00",usd,Failed,cus_GTUftEMOvZ2mN7,false,src_1FwXfIGF2YxxrSPIBYI9zuWe,MasterCard,debit,8,2024,us,US,,fail,fail,in_1GTX34GF2YxxrSPIwKB4roFv,E332E192-0004,card,,,"0,00","0,00",,pi_1GTXzCGF2YxxrSPInoUlZoPq,,
ch_1GWRNbGF2YxxrSPIU6Mof08l,Charge for payment 0ad6c000-a085-4a15-afe1-bc1b4998f159,The bank returned the decline code `lost_card`.,2020-04-10 18:15,"49,00","0,00",usd,Failed,cus_Go06TQQnQ4ZRZ1,false,src_1GGO5OGF2YxxrSPImnWcEIit,MasterCard,debit,10,2023,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GWRCBGF2YxxrSPIAEzjNI7S,Invoice F610E931-0004,Payment complete.,2020-04-10 18:03,"49,00","0,00",usd,Paid,cus_GWTqj0BRPqa7Va,true,src_1FzQsWGF2YxxrSPITF9O7Sfc,Visa,debit,9,2021,us,US,,pass,pass,in_1GWQG3GF2YxxrSPIaYKjYBJi,F610E931-0004,card,,po_1GYilEGF2YxxrSPIT5UIxlD9,"0,51","1,01",,pi_1GWRCBGF2YxxrSPIxf6VvLz1,US 2020-3280,
ch_1GWQoYGF2YxxrSPIR7n6HAbi,Invoice 6663AB8-0040,The bank returned the decline code `do_not_honor`.,2020-04-10 17:38,"49,00","0,00",usd,Failed,cus_BqfN5hBfeGk9xA,false,src_1EjqVGGF2YxxrSPI8Bo0SHeo,American Express,prepaid,9,2022,us,US,,pass,pass,in_1GWPsGGF2YxxrSPIFDbwHW4V,6663AB8-0040,card,,,,,,pi_1GWQoXGF2YxxrSPIVzWJAelw,,
