id,Description,Seller Message,Created (UTC),Amount,Currency,Status,Statement Descriptor,Customer ID,Customer Description,Customer Email,Captured,Card ID,Card Brand,Card Funding,Card Exp Month,Card Exp Year,Card CVC Status,Card AVS Zip Status,Card AVS Line1 Status,Invoice ID,Invoice Number,Transfer,Merchant Service Charge,invoiceNumber (metadata),mySugr-Backend-Region (metadata)
ch_1GGdohGF2YxxrSPIw8TMi1mB,Charge for payment 2d47c9b3-a14b-4805-82cc-9d64ec0751a9,Payment complete.,2020-02-27 04:17,"49,00",usd,Paid,,cus_GoGL84DiS9xaZX,,,true,src_1GGdn3GF2YxxrSPIPifScQxb,Visa,debit,2,2023,pass,pass,pass,,,po_1GIPcuGF2YxxrSPINzHoBYYC,"1,02",,US
ch_1GGdaWGF2YxxrSPIpXevwIlv,Invoice 7502F5EA-0008,Payment complete.,2020-02-27 04:03,"49,00",usd,Paid,mySugr Bundle US,cus_FVhY1AMNF8Jqhz,,,true,src_1F0g7hGF2YxxrSPIys4SoMX3,Visa,debit,11,2021,,fail,fail,in_1GGce9GF2YxxrSPI6GDwnxIf,7502F5EA-0008,po_1GIPcuGF2YxxrSPINzHoBYYC,"1,02",US 2020-1804,
ch_1GGc5LGF2YxxrSPIqTDRg580,Invoice 5158183-0012,The bank returned the decline code `do_not_honor`.,2020-02-27 02:26,"49,00",usd,Failed,mySugr Bundle US,cus_Eiye2YROHCurSP,,,false,src_1EFWgtGF2YxxrSPIPshEAGGO,MasterCard,credit,5,2023,,fail,fail,in_1GDhIyGF2YxxrSPIyrU4pg9B,5158183-0012,,"0,00",,
ch_1GGaamGF2YxxrSPI6oAzngp5,Invoice BCB05A37-0006,Payment complete.,2020-02-27 00:51,"49,00",usd,Paid,mySugr Bundle US,cus_FssTlLFTVgmjiy,,,true,src_1FN6iDGF2YxxrSPIQzGWg44J,Visa,credit,8,2022,,pass,pass,in_1GGZdTGF2YxxrSPIUICV0QTT,BCB05A37-0006,po_1GIPcuGF2YxxrSPINzHoBYYC,"0,87",US 2020-1800,
ch_1GGa3aGF2YxxrSPIVroPTUt1,Invoice DC6E3C8A-0009,Payment complete.,2020-02-27 00:16,"49,00",usd,Paid,mySugr Bundle US,cus_FKP9X0015wx4QI,,,true,src_1EpkHqGF2YxxrSPIg0PY0AqN,Visa,credit,6,2023,,pass,pass,in_1GGZ6jGF2YxxrSPIhvOaFftz,DC6E3C8A-0009,po_1GIPcuGF2YxxrSPINzHoBYYC,"0,87",US 2020-1798,
ch_1GGZCFGF2YxxrSPIx3MaVTtO,Invoice 571EB262-0009,Payment complete.,2020-02-26 23:21,"49,00",usd,Paid,mySugr Bundle US,cus_FKOHybGfydsw1D,,,true,src_1EpjUOGF2YxxrSPIGKA3UpbZ,Visa,debit,7,2020,,pass,pass,in_1GGYG1GF2YxxrSPIaFGNBC2U,571EB262-0009,po_1GI2joGF2YxxrSPInYwQPU8I,"1,02",US 2020-1795,
ch_1GGYlqGF2YxxrSPIVE2XkgG7,Invoice 4FF50D24-0004,The bank returned the decline code `insufficient_funds`.,2020-02-26 22:54,"49,00",usd,Failed,mySugr Bundle US,cus_GFhN1vfMJMPGUx,,,false,src_1FjBxpGF2YxxrSPIk2dgKSJ6,Visa,debit,4,2023,,pass,pass,in_1GGXowGF2YxxrSPIflMIac6D,4FF50D24-0004,,"0,00",,
ch_1GGYD0GF2YxxrSPIctfBM2RA,Invoice DDFCE594-0003,Payment complete.,2020-02-26 22:18,"49,00",usd,Paid,mySugr Bundle US,cus_GPoaxqb8Swsnyq,,,true,card_1GGYB6GF2YxxrSPI3WmqkQuI,Visa,debit,2,2023,pass,,,in_1GFSzpGF2YxxrSPIm8apDKOG,DDFCE594-0003,po_1GI2joGF2YxxrSPInYwQPU8I,"1,02",US 2020-1794,
ch_1GGXlXGF2YxxrSPIx78zdT68,Charge for payment 9d875df8-2e24-4990-bb1f-2425365e1568,Payment complete.,2020-02-26 21:50,"49,00",usd,Paid,,cus_GcXBmwSU6PGE9I,,,true,src_1G5I1iGF2YxxrSPIws4OYUmo,MasterCard,credit,5,2024,,pass,pass,,,po_1GI2joGF2YxxrSPInYwQPU8I,"0,86",,US
ch_1GGXglGF2YxxrSPIoMIP0it8,Invoice 7732E150-0003,The bank returned the decline code `do_not_honor`.,2020-02-26 21:45,"49,00",usd,Failed,mySugr Bundle US,cus_GQv2hHkkFsTBYd,,,false,src_1Fu3AGGF2YxxrSPINekCVK7u,Visa,debit,8,2022,,pass,pass,in_1GGWkAGF2YxxrSPIN2bdq6Sg,7732E150-0003,,"0,00",,
ch_1GGXTdGF2YxxrSPIIecZlMNH,Charge for payment 954fff02-6754-4392-92f5-062677bb184f,Payment complete.,2020-02-26 21:31,"49,00",usd,Paid,,cus_Go9nkjSSAd4701,,,true,src_1GGXTQGF2YxxrSPIy4BCvuVJ,Visa,prepaid,2,2023,pass,pass,pass,,,po_1GI2joGF2YxxrSPInYwQPU8I,"1,02",,US
ch_1GGWzUGF2YxxrSPIAaik8AkC,Charge for payment 0d9509a7-32fc-4757-893a-4d1065b9d0c2,The bank returned the decline code `do_not_honor`.,2020-02-26 21:00,"49,00",usd,Failed,,cus_Go9HonqPCKTAek,,,false,src_1GGWz0GF2YxxrSPIgsZw17dB,MasterCard,credit,8,2022,pass,pass,pass,,,,"0,00",,US
ch_1GGWtUGF2YxxrSPIEktHLdBR,Charge for payment e44f52e8-a216-4beb-be8e-9a6d19e24d3d,The bank returned the decline code `do_not_honor`.,2020-02-26 20:54,"49,00",usd,Failed,,cus_Go9BhRuYA8isYA,,,false,src_1GGWsQGF2YxxrSPIAqbJqHqu,MasterCard,credit,8,2022,pass,pass,pass,,,,"0,00",,US
ch_1GGWpqGF2YxxrSPI4mg66gEu,Charge for payment 7c1a158c-fec0-48fa-8cf3-9d922bc83666,Payment complete.,2020-02-26 20:50,"49,00",usd,Paid,,cus_GcWUBYqxmuAgbl,,,true,src_1G5HRdGF2YxxrSPIimakOjF7,Visa,credit,5,2023,,pass,pass,,,po_1GI2joGF2YxxrSPInYwQPU8I,"0,86",,US
ch_1GGVhQGF2YxxrSPIoASHctEi,Invoice AEE58EFF-0002,The bank did not return any further details with this decline.,2020-02-26 19:37,"49,00",usd,Failed,mySugr Bundle US,cus_GWsMWAqGep4p8s,,,false,src_1FzobRGF2YxxrSPIsQ53inwz,MasterCard,debit,1,2023,,unavailable,unavailable,in_1GB3NnGF2YxxrSPIeDQk75ee,AEE58EFF-0002,,"0,00",,
ch_1GGUguGF2YxxrSPIGFEuh2tl,Invoice 8D1E44E2-0004,Payment complete.,2020-02-26 18:33,"49,00",usd,Paid,mySugr Bundle US,cus_GFd9oWkuD9seoZ,,,true,src_1Fj7rlGF2YxxrSPI7fg8rnlg,Visa,credit,1,2023,,pass,pass,in_1GGTjiGF2YxxrSPIlj6JzDHH,8D1E44E2-0004,po_1GI2joGF2YxxrSPInYwQPU8I,"0,86",US 2020-1787,
ch_1GGUAqGF2YxxrSPIcrqDY8sM,Invoice 8766CE72-0002,The bank returned the decline code `do_not_honor`.,2020-02-26 17:59,"49,00",usd,Failed,mySugr Bundle US,cus_GWqoakHkOCQDXl,,,false,src_1Fzn6MGF2YxxrSPI88MKjJ5G,MasterCard,debit,12,2020,,pass,pass,in_1GB1zFGF2YxxrSPIL84028oM,8766CE72-0002,,"0,00",,
ch_1GGU82GF2YxxrSPIEl40wHIM,Invoice 30CF8B1-0012,Payment complete.,2020-02-26 17:57,"49,00",usd,Paid,mySugr Bundle US,cus_ElqGLIQGBH7VOp,,,true,src_1EIIZAGF2YxxrSPI0cp5aBTG,Visa,credit,12,2020,,pass,,in_1GGTBgGF2YxxrSPIH5T3UVfk,30CF8B1-0012,po_1GI2joGF2YxxrSPInYwQPU8I,"0,86",US 2020-1786,
ch_1GGU3SGF2YxxrSPIw4tXIJXg,Invoice 87535AE-0012,Payment complete.,2020-02-26 17:52,"49,00",usd,Paid,mySugr Bundle US,cus_ElqAOi0BmYDvgP,,,true,src_1EIIV4GF2YxxrSPIAXrb7KA3,MasterCard,credit,4,2020,,pass,,in_1GGT7MGF2YxxrSPIEoEfbgl6,87535AE-0012,po_1GI2joGF2YxxrSPInYwQPU8I,"0,86",US 2020-1785,
ch_1GGU0RGF2YxxrSPIvyI1nabZ,Charge for payment 718827cc-a927-4ac9-85a7-e7924cd82a86,Payment complete.,2020-02-26 17:49,"49,00",usd,Paid,,cus_Go6CTe6xTcYk9F,,,true,src_1GGTz7GF2YxxrSPIzUHDoxGl,Visa,debit,11,2022,pass,pass,pass,,,po_1GI2joGF2YxxrSPInYwQPU8I,"1,02",,US
ch_1GGT7QGF2YxxrSPIeiFpBkvP,Invoice 7933721F-0008,Payment complete.,2020-02-26 16:52,"49,00",usd,Paid,mySugr Bundle US,cus_FVWkvaemBNOAxq,,,true,src_1F0VTGGF2YxxrSPIBqHdUi7u,Visa,credit,5,2022,,pass,pass,in_1GGSAJGF2YxxrSPIPBbUAqZW,7933721F-0008,po_1GI2joGF2YxxrSPInYwQPU8I,"0,86",US 2020-1783,
ch_1GGSV1GF2YxxrSPIVxou8PnB,Invoice C77386E-0025,Payment complete.,2020-02-26 16:12,"49,00",usd,Paid,mySugr Bundle US,cus_E0gx1ReJSQEeQU,,,true,src_1EpcmuGF2YxxrSPI7V1JYtHb,Visa,debit,6,2022,,pass,pass,in_1GGRYjGF2YxxrSPI2KTvIDfZ,C77386E-0025,po_1GI2joGF2YxxrSPInYwQPU8I,"1,02",US 2020-1782,
ch_1GGS9BGF2YxxrSPIlyO8mHBp,Charge for payment be077985-65eb-4f02-9c3d-d78e27551499,Payment complete.,2020-02-26 15:50,"49,00",usd,Paid,,cus_GcRwavURVcjNHD,,,true,src_1G5D2YGF2YxxrSPIzM8ZBHpM,Visa,credit,1,2023,,pass,pass,,,po_1GI2joGF2YxxrSPInYwQPU8I,"0,86",,US
ch_1GGQfBGF2YxxrSPIbbWSd3Pr,Charge for payment 8bce179b-04aa-4d01-b9d9-b1001ea85b4c,Payment complete.,2020-02-26 14:15,"49,00",usd,Paid,,cus_GbIC7H7p4jaYxn,,,true,src_1G45ZPGF2YxxrSPIH6mM6FbE,Visa,debit,9,2024,,pass,pass,,,po_1GI2joGF2YxxrSPInYwQPU8I,"1,02",,US
ch_1GGQKuGF2YxxrSPIV4H5zBH1,Charge for payment f5952ec2-52f4-4e3c-9eab-b21c03a2d22e,Payment complete.,2020-02-26 13:54,"49,00",usd,Paid,,cus_Go2PJjKLQVKyXY,,,true,src_1GGQK9GF2YxxrSPI2je1Tydz,MasterCard,credit,1,2022,pass,pass,pass,,,po_1GI2joGF2YxxrSPInYwQPU8I,"0,86",,US
ch_1GGQ9bGF2YxxrSPIAy2qRqWz,Invoice 96D48C56-0005,The bank returned the decline code `insufficient_funds`.,2020-02-26 13:42,"49,00",usd,Failed,mySugr Bundle US,cus_G0weeIIvnto7Do,,,false,src_1FUukfGF2YxxrSPICKu6zKIK,Visa,debit,3,2020,,pass,pass,in_1GDVNwGF2YxxrSPIjwVtABX9,96D48C56-0005,,"0,00",,
ch_1GGPGTGF2YxxrSPI68nBDM4R,Charge for payment 68ab718a-a700-4587-8437-6d586742b607,Payment complete.,2020-02-26 12:45,"49,00",usd,Paid,,cus_Go1IaR3zzp52nQ,,,true,src_1GGPG4GF2YxxrSPIUIzROQV2,Visa,credit,2,2023,pass,pass,pass,,,po_1GI2joGF2YxxrSPInYwQPU8I,"0,86",,US
ch_1GGOZmGF2YxxrSPIB5mKm2lT,Charge for payment f4496657-cbdd-4a38-9b53-dfe7880f1c53,Payment complete.,2020-02-26 12:01,"49,00",usd,Paid,,cus_Go0axQkIWKh6dY,,,true,src_1GGOYzGF2YxxrSPIcFRvA7o3,Visa,debit,8,2021,pass,pass,pass,,,po_1GI2joGF2YxxrSPInYwQPU8I,"1,02",,US
ch_1GGO5vGF2YxxrSPI4nuDWpct,Charge for payment 1ae60e68-6298-42ee-aef8-b9409f683353,Payment complete.,2020-02-26 11:30,"49,00",usd,Paid,,cus_Go06TQQnQ4ZRZ1,,,true,src_1GGO5OGF2YxxrSPImnWcEIit,MasterCard,debit,10,2023,pass,pass,pass,,,po_1GI2joGF2YxxrSPInYwQPU8I,"1,02",,US
ch_1GGNMoGF2YxxrSPI84rYPfXD,Invoice A7B7431C-0007,The bank returned the decline code `insufficient_funds`.,2020-02-26 10:43,"49,00",usd,Failed,mySugr Bundle US,cus_Fh2pfjOoM1M7kY,,,false,src_1FBej7GF2YxxrSPIF96kgg6N,MasterCard,debit,5,2022,,fail,fail,in_1GGMQNGF2YxxrSPI57IIWRNw,A7B7431C-0007,,"0,00",,
ch_1GGK8rGF2YxxrSPIZJTfPj2t,Invoice F0CF36F-0025,The bank returned the decline code `stolen_card`.,2020-02-26 07:17,"49,00",usd,Failed,mySugr Bundle US,cus_CwfA2n9ae9I8nv,,,false,src_1FhrtCGF2YxxrSPIaOxkQUra,MasterCard,debit,3,2020,,unavailable,unavailable,in_1GFDkFGF2YxxrSPIdDvwOvDG,F0CF36F-0025,,"0,00",,
ch_1GGJLaGF2YxxrSPIcHwwTo5p,Invoice AFCD8D7C-0003,The bank returned the decline code `do_not_honor`.,2020-02-26 06:26,"49,00",usd,Failed,mySugr Bundle US,cus_GQgD9q4bNNymF1,,,false,src_1Ftoq2GF2YxxrSPIOZyZ1r7I,MasterCard,debit,7,2022,,unavailable,unavailable,in_1GGIOpGF2YxxrSPIjgUdedFX,AFCD8D7C-0003,,"0,00",,
ch_1GGJAfGF2YxxrSPIBtiYbHn9,Charge for payment 84768b05-22a6-4c5e-8afa-e732f68d1960,The bank returned the decline code `insufficient_funds`.,2020-02-26 06:15,"49,00",usd,Failed,,cus_Gb92pOmNKwsgRE,,,false,src_1G3wkdGF2YxxrSPIE8f25XLx,Visa,debit,8,2022,,pass,pass,,,,"0,00",,US
ch_1GGJA1GF2YxxrSPIkJ0z71oA,Invoice AFCF62ED-0008,The bank returned the decline code `revocation_of_authorization`.,2020-02-26 06:14,"49,00",usd,Failed,mySugr Bundle US,cus_FVMTNA3XW1cAL3,,,false,src_1F0LkSGF2YxxrSPI0fMg1skX,Visa,debit,10,2022,,fail,fail,in_1GGIDdGF2YxxrSPI9bDMq5rB,AFCF62ED-0008,,"0,00",,
ch_1GGImfGF2YxxrSPIdIx5CNTN,Charge for payment f7c1d9da-bfad-47ff-9dc6-992d47a15364,Payment complete.,2020-02-26 05:50,"49,00",usd,Paid,,cus_GcICN4IoQC9rEB,,,true,src_1G53bdGF2YxxrSPIiTvi51BD,Visa,debit,3,2022,,pass,pass,,,po_1GI2joGF2YxxrSPInYwQPU8I,"1,02",,US
ch_1GGIMTGF2YxxrSPICcazlBYC,Invoice 173BB8F-0015,Payment complete.,2020-02-26 05:23,"49,00",usd,Paid,mySugr Bundle US,cus_ECflEWgRH8vSWf,,,true,src_1FXgmMGF2YxxrSPINhgeaPRn,Visa,debit,2,2023,,pass,pass,in_1GGHQ9GF2YxxrSPIw9Db43Tt,173BB8F-0015,po_1GI2joGF2YxxrSPInYwQPU8I,"1,02",US 2020-1769,
ch_1GGHYiGF2YxxrSPIIJM8L4rq,Invoice 367861F6-0004,The bank returned the decline code `do_not_honor`.,2020-02-26 04:31,"49,00",usd,Failed,mySugr Bundle US,cus_GCPb7Fuo1N7GWz,,,false,src_1Fg0wDGF2YxxrSPI2TJR5Bfi,Visa,debit,8,2023,,unavailable,unavailable,in_1GDMmxGF2YxxrSPIsiH7rtFj,367861F6-0004,,"0,00",,
ch_1GGGxNGF2YxxrSPIK9O6Daex,Invoice F9052FE8-0009,Payment complete.,2020-02-26 03:53,"49,00",usd,Paid,mySugr Bundle US,cus_FK5QqgS9JIE1Rt,,,true,src_1EpRFNGF2YxxrSPI2dzoXO00,Visa,debit,7,2024,,pass,pass,in_1GGG1EGF2YxxrSPIokMwvlHN,F9052FE8-0009,po_1GI2joGF2YxxrSPInYwQPU8I,"1,02",US 2020-1768,
ch_1GGGv3GF2YxxrSPIe7ubs53v,Charge for payment f8e200b5-2bbf-4003-a103-6c99e3a287fd,Payment complete.,2020-02-26 03:50,"49,00",usd,Paid,,cus_GcGEpkoIq1yADg,,,true,src_1G51hNGF2YxxrSPIkR4qepkX,MasterCard,debit,6,2024,,pass,pass,,,po_1GI2joGF2YxxrSPInYwQPU8I,"0,63",,US
ch_1GGFETGF2YxxrSPI2nZZ3y2h,Invoice 49BF4E5C-0006,Payment complete.,2020-02-26 02:02,"49,00",usd,Paid,mySugr Bundle US,cus_FsWP1huULBtTXq,,,true,src_1FMlMLGF2YxxrSPI31GAgA11,Visa,debit,8,2023,,pass,pass,in_1GGEHvGF2YxxrSPIcN4yc5pY,49BF4E5C-0006,po_1GI2joGF2YxxrSPInYwQPU8I,"1,02",US 2020-1766,
ch_1GGFAtGF2YxxrSPIs95qXfu7,Invoice C5A88323-0009,Payment complete.,2020-02-26 01:58,"49,00",usd,Paid,mySugr Bundle US,cus_FK3ZCpoCXOxjyj,,,true,src_1EpPR6GF2YxxrSPISrwrW0r1,Visa,debit,12,2023,,pass,pass,in_1GGEEUGF2YxxrSPId6MIPODY,C5A88323-0009,po_1GI2joGF2YxxrSPInYwQPU8I,"1,02",US 2020-1765,
ch_1GGECQGF2YxxrSPIjp8GL1gZ,Invoice 0995C110-0011,Payment complete.,2020-02-26 00:56,"49,00",usd,Paid,mySugr Bundle US,cus_ExBn6mU3ceNwhh,,,true,src_1F0MHPGF2YxxrSPIByz81bug,Visa,credit,5,2024,,,,in_1GGDGFGF2YxxrSPIVTiSrg6d,0995C110-0011,po_1GI2joGF2YxxrSPInYwQPU8I,"0,86",US 2020-1763,
ch_1GGE7HGF2YxxrSPIYNABPjpX,Charge for payment c69f3d07-26c0-4df1-a8ef-ad70eaa94409,Payment complete.,2020-02-26 00:51,"49,00",usd,Paid,,cus_GcD9WTVQjSylZ8,,,true,src_1G4yj0GF2YxxrSPIkOE48XJR,American Express,credit,10,2027,,pass,pass,,,po_1GI2joGF2YxxrSPInYwQPU8I,,,US
ch_1GGDPpGF2YxxrSPIRaxoHSWv,Charge for payment bef7776a-54da-468c-bad3-286d82b64143,Payment complete.,2020-02-26 00:06,"49,00",usd,Paid,,cus_Gnp3dwx5KisbrA,,,true,src_1GGDPHGF2YxxrSPIDo1X0iaY,Visa,debit,3,2024,pass,pass,fail,,,po_1GI2joGF2YxxrSPInYwQPU8I,"1,03",,US
ch_1GGC05GF2YxxrSPIjTFrS3cH,Charge for payment 3eb90c32-b4a4-4c2f-83cc-0511c68f4800,Payment complete.,2020-02-25 22:35,"49,00",usd,Paid,,cus_GnnaHsqcRz42ql,,,true,src_1GGBzDGF2YxxrSPIYprvkkOl,Visa,debit,10,2023,pass,pass,pass,,,po_1GGxSvGF2YxxrSPIuubSZ8ZI,"1,03",,US
ch_1GGAXSGF2YxxrSPIcyGgAes2,Invoice 079A4F42-0004,The bank returned the decline code `transaction_not_allowed`.,2020-02-25 21:01,"49,00",usd,Failed,mySugr Bundle US,cus_GEAc8PiXCjips5,,,false,src_1FhiFbGF2YxxrSPII4d4C8qG,Visa,debit,6,2023,,unavailable,unavailable,in_1GF481GF2YxxrSPI8gyhFYh5,079A4F42-0004,,"0,00",,
ch_1GGAUBGF2YxxrSPIHDpcXFxg,Charge for payment ecbe5528-3e24-408d-8044-4c6f27673911,Payment complete.,2020-02-25 20:58,"49,00",usd,Paid,,cus_Gnm1xVTDsOnQK9,,,true,src_1GGAT6GF2YxxrSPIrKelPx90,MasterCard,debit,2,2023,pass,pass,pass,,,po_1GGxSvGF2YxxrSPIuubSZ8ZI,"1,03",,US
ch_1GGAMZGF2YxxrSPINwlxtld5,Charge for payment d6f07645-b41b-40b3-987c-0ff85bd4f73b,Payment complete.,2020-02-25 20:50,"49,00",usd,Paid,,cus_GnluGMTKQVIKwi,,,true,src_1GGALyGF2YxxrSPIrQOec7TH,MasterCard,credit,7,2020,pass,pass,pass,,,po_1GGxSvGF2YxxrSPIuubSZ8ZI,"0,87",,US
ch_1GGAC3GF2YxxrSPIuvpEr8Fo,Charge for payment 5f75a89f-75b1-4e52-a054-b2ddae238a1c,Payment complete.,2020-02-25 20:39,"49,00",usd,Paid,,cus_GnljpdBMIazIoD,,,true,src_1GGABeGF2YxxrSPILX8CITf5,Visa,credit,2,2023,pass,pass,pass,,,po_1GGxSvGF2YxxrSPIuubSZ8ZI,"0,87",,US
ch_1GG9o1GF2YxxrSPIuQzINV9E,Charge for payment 0ea43408-ee48-48f2-bff5-0718f7ff7198,The bank returned the decline code `do_not_honor`.,2020-02-25 20:15,"49,00",usd,Failed,,cus_Gaz70FBIL8S6x8,,,false,src_1G3n8bGF2YxxrSPIa17jDmIo,Visa,prepaid,11,2023,,unavailable,unavailable,,,,"0,00",,US
ch_1GG9HpGF2YxxrSPIeg80Qo4u,Invoice 82B333DB-0003,Payment complete.,2020-02-25 19:41,"49,00",usd,Paid,mySugr Bundle US,cus_GQVoGMbCkpVcaz,,,true,src_1FteltGF2YxxrSPIIMDmI82v,American Express,credit,10,2023,,pass,pass,in_1GG8KpGF2YxxrSPIYf70W7iV,82B333DB-0003,po_1GGxSvGF2YxxrSPIuubSZ8ZI,,US 2020-1753,
ch_1GG8d7GF2YxxrSPI2GWK5oGE,Invoice 993160F4-0006,Payment complete.,2020-02-25 18:59,"49,00",usd,Paid,mySugr Bundle US,cus_FsPapaHW9EqKgQ,,,true,src_1FMelPGF2YxxrSPIHZvZQcgw,Visa,debit,1,2021,,pass,pass,in_1GG7gfGF2YxxrSPIKRpHDJ76,993160F4-0006,po_1GGxSvGF2YxxrSPIuubSZ8ZI,"1,03",US 2020-1751,
ch_1GG89UGF2YxxrSPIpGkG5TnI,Invoice DF91BB4A-0011,Payment complete.,2020-02-25 18:29,"49,00",usd,Paid,mySugr Bundle US,cus_Ex5XziSi6KZ132,,,true,src_1ETB3GGF2YxxrSPIBnFfB3y3,Visa,debit,3,2023,,pass,pass,in_1GG7CLGF2YxxrSPIO7Oomfec,DF91BB4A-0011,po_1GGxSvGF2YxxrSPIuubSZ8ZI,"1,03",US 2020-1750,
ch_1GG7S4GF2YxxrSPIbSfjvtjs,Invoice 0C43F9E5-0006,Payment complete.,2020-02-25 17:44,"49,00",usd,Paid,mySugr Bundle US,cus_FsONqCSMn1mmYQ,,,true,src_1FMdZcGF2YxxrSPIz6fxpEGS,MasterCard,debit,12,2024,,fail,fail,in_1GG6VIGF2YxxrSPI4CGvg8ai,0C43F9E5-0006,po_1GGxSvGF2YxxrSPIuubSZ8ZI,"1,03",US 2020-1748,
ch_1GG6feGF2YxxrSPIccGo3phY,Charge for payment 72094bd4-93e1-4401-a5e1-3ebfd5a27bc7,Payment complete.,2020-02-25 16:54,"49,00",usd,Paid,,cus_Gni5isZnVuz8P5,,,true,src_1GG6f7GF2YxxrSPIKRkrNOUB,Visa,debit,11,2024,pass,fail,fail,,,po_1GGxSvGF2YxxrSPIuubSZ8ZI,"1,03",,US
ch_1GG5gsGF2YxxrSPI94daD7U9,Charge for payment 887c0307-bbd4-46a7-95e4-8373327a142c,Payment complete.,2020-02-25 15:51,"49,00",usd,Paid,,cus_Gc48enukohDKAX,,,true,src_1G4pyHGF2YxxrSPIvusqDsZG,MasterCard,debit,9,2022,,pass,pass,,,po_1GGxSvGF2YxxrSPIuubSZ8ZI,"1,03",,US
ch_1GG5fiGF2YxxrSPIUoHxGGoZ,Charge for payment 9edaf941-fdfe-4646-a950-9bf80ef25df9,Payment complete.,2020-02-25 15:50,"49,00",usd,Paid,,cus_Gc4MBLxQv5DUHr,,,true,src_1G4q9zGF2YxxrSPIxrcZSXxV,Visa,debit,3,2022,,pass,pass,,,po_1GGxSvGF2YxxrSPIuubSZ8ZI,"1,03",,US
ch_1GG421GF2YxxrSPINSlmUFi9,Charge for payment 4992c337-17e6-4f7e-b878-794acf771fea,Payment complete.,2020-02-25 14:05,"49,00",usd,Paid,,cus_Ei7fYYbU1VYB03,,,true,src_1EEhOuGF2YxxrSPI1H0nBPfP,MasterCard,debit,4,2021,,pass,fail,,,po_1GGxSvGF2YxxrSPIuubSZ8ZI,"1,03",,US
ch_1GG3vLGF2YxxrSPIRfJsPAuc,Invoice EFE1A6F5-0008,The bank returned the decline code `do_not_honor`.,2020-02-25 13:58,"49,00",usd,Failed,mySugr Bundle US,cus_FV6iuD9exOI5bU,,,false,src_1F06UiGF2YxxrSPIeGKS4sjq,Visa,debit,9,2023,,unavailable,unavailable,in_1GG2y0GF2YxxrSPIgQYownJb,EFE1A6F5-0008,,"0,00",,
ch_1GG3U3GF2YxxrSPImwpnlKFv,Invoice FB7A9A8E-0004,The bank returned the decline code `do_not_honor`.,2020-02-25 13:29,"49,00",usd,Failed,mySugr Bundle US,cus_G9YaF1z7tSlY8o,,,false,src_1FdFT7GF2YxxrSPIwSVa9ysF,Visa,prepaid,8,2022,,unavailable,unavailable,in_1GAbK6GF2YxxrSPIVGxDZMbq,FB7A9A8E-0004,,"0,00",,
ch_1GG3RWGF2YxxrSPI2sMO5D8s,Charge for payment f2eb592f-ef5c-4221-9785-5dc66a8c010d,Payment complete.,2020-02-25 13:27,"49,00",usd,Paid,,cus_Gnek0dujMoZ3k9,,,true,src_1GG3QrGF2YxxrSPIqnpRRnib,MasterCard,debit,5,2021,pass,pass,pass,,,po_1GGxSvGF2YxxrSPIuubSZ8ZI,"1,03",,US
ch_1GG1BPGF2YxxrSPIBdgDA07l,Charge for payment f737df3d-964a-4a3d-8c4b-1fa0fdcfaf80,Payment complete.,2020-02-25 11:02,"49,00",usd,Paid,,cus_GncPPugGaw5VdG,,,true,src_1GG1A2GF2YxxrSPIkcc5vMCa,Visa,debit,12,2022,pass,pass,pass,,,po_1GGxSvGF2YxxrSPIuubSZ8ZI,"1,02",,US
ch_1GFzGSGF2YxxrSPI0VszlLIn,Charge for payment 2cf416ca-5052-4d40-8ac2-f9bd4363b511,Payment complete.,2020-02-25 08:59,"49,00",usd,Paid,,cus_GnaR79aVD1ZbCW,,,true,src_1GFzCXGF2YxxrSPIAwwgbfrO,MasterCard,debit,10,2022,pass,pass,pass,,,po_1GGxSvGF2YxxrSPIuubSZ8ZI,"1,02",,US
ch_1GFyg0GF2YxxrSPIDvp0zGvD,Invoice 8FBDCC12-0004,The bank returned the decline code `incorrect_number`.,2020-02-25 08:22,"49,00",usd,Failed,mySugr Bundle US,cus_GC6GaVg2wMcaKf,,,false,src_1Ffi46GF2YxxrSPIlf06BPEA,Visa,debit,3,2022,,pass,pass,in_1GD3upGF2YxxrSPI7d0bl7Qr,8FBDCC12-0004,,"0,00",,
ch_1GFxIcGF2YxxrSPI2utV8ka7,Invoice 7D016966-0007,Payment complete.,2020-02-25 06:53,"49,00",usd,Paid,mySugr Bundle US,cus_FgbtFsFP2vRRKe,,,true,src_1FBEesGF2YxxrSPIbBUh1Zpe,American Express,credit,11,2022,,pass,pass,in_1GFwMWGF2YxxrSPIQ3NhIqBM,7D016966-0007,po_1GGxSvGF2YxxrSPIuubSZ8ZI,,US 2020-1736,
ch_1GFvssGF2YxxrSPIYqD5PvIM,Charge for payment 26f56f02-0193-4faa-b375-44cbe8950233,Payment complete.,2020-02-25 05:23,"49,00",usd,Paid,,cus_GnWwi92gGrkZBC,,,true,src_1GFvjTGF2YxxrSPIgNHpTLva,Visa,credit,11,2023,pass,pass,pass,,,po_1GGxSvGF2YxxrSPIuubSZ8ZI,"0,86",,US
